cycle,branch,type,matchup,forecastdate,state,startdate,enddate,pollster,grade,samplesize,population,poll_wt,rawpoll_clinton,rawpoll_trump,rawpoll_johnson,rawpoll_mcmullin,adjpoll_clinton,adjpoll_trump,adjpoll_johnson,adjpoll_mcmullin,multiversions,url,poll_id,question_id,createddate,timestamp
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"Wisconsin",10/7/2016,10/20/2016,"Ipsos","A-",470,"lv",.02897,45.38,41.86,,,43.25391,43.77507,,,"","http://www.reuters.com/statesofthenation/",47228,73905,10/22/16,"22:42:35  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"Minnesota",10/18/2016,10/26/2016,"SurveyMonkey","C-",671,"lv",.028969,47,37,8,,44.99514,39.02414,4.178277,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus",47579,74469,10/27/16,"22:42:35  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"Virginia",10/24/2016,10/30/2016,"SurveyMonkey","C-",2005,"lv",.0289282,48,39,8,,46.19551,39.79706,4.758697,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",47840,74863,10/31/16,"22:42:35  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"Arizona",10/24/2016,10/30/2016,"SurveyMonkey","C-",1342,"lv",.0289191,43,43,8,,41.1777,43.88932,4.758697,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",47796,74819,10/31/16,"22:42:35  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"Nebraska",10/24/2016,10/30/2016,"SurveyMonkey","C-",328,"lv",.0289162,33,51,10,,31.17715,51.89217,6.758697,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",47821,74844,10/31/16,"22:42:35  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"Connecticut",9/30/2016,10/20/2016,"Ipsos","A-",437,"lv",.0288688,52.56,34.83,,,50.60892,36.91859,,,"","http://www.reuters.com/statesofthenation/",47190,73867,10/22/16,"22:42:35  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",7/29/2016,7/29/2016,"RABA Research","C+",956,"lv",.0288568,46,31,7,,48.38139,36.18038,3.1273,,"","http://www.rabaresearch.com/documents/RABA-Updated-National-Survey-July-2016-2.pdf",44709,68313,7/30/16,"22:42:35  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"Nebraska",10/10/2016,10/14/2016,"Google Consumer Surveys","B",217,"lv",.0287622,27.82,40.76,6.04,,32.70674,49.90831,3.314182,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",46985,73474,10/17/16,"22:42:35  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"Colorado",10/15/2016,10/19/2016,"Google Consumer Surveys","B",600,"lv",.0286757,44.08,25.6,8.34,,48.76441,34.54332,6.021579,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",47108,73741,10/21/16,"22:42:35  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",9/18/2016,9/19/2016,"YouGov","B",1065,"rv",.0286108,40,38,7,,42.80111,42.6141,4.294667,,"","https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/zcgy71ddez/econToplines.pdf",45910,71740,9/21/16,"22:42:35  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"Wisconsin",10/24/2016,10/30/2016,"SurveyMonkey","C-",1059,"lv",.0284384,45,41,8,,43.17233,41.9171,4.758697,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",47843,74866,10/31/16,"22:42:35  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"Indiana",10/15/2016,10/19/2016,"Google Consumer Surveys","B",717,"lv",.0283677,35.95,33.04,6.2,,40.67664,41.64235,3.881578,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",47118,73751,10/21/16,"22:42:35  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"Alaska",10/17/2016,10/25/2016,"SurveyMonkey","C-",443,"lv",.0282521,31,46,16,,28.97733,48.27725,12.0652,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus",47474,74266,10/26/16,"22:42:35  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",8/1/2016,8/3/2016,"Marist College","A",983,"rv",.0282095,45,31,10,,46.5137,37.97418,4.162895,,"","http://www.mcclatchydc.com/news/politics-government/election/article93763582.html",44770,68522,8/4/16,"22:42:35  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"Florida",10/26/2016,11/1/2016,"SurveyMonkey","C-",2715,"lv",.028164,47,44,5,,45.26381,44.34282,1.991361,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",48030,75159,11/2/16,"22:42:35  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"Oklahoma",10/24/2016,10/30/2016,"SurveyMonkey","C-",430,"lv",.0281293,30,57,11,,28.19863,57.78094,7.758697,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",47830,74853,10/31/16,"22:42:35  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"Nevada",10/10/2016,10/14/2016,"Google Consumer Surveys","B",253,"lv",.0280315,33.6,35.34,10.78,,38.49192,44.40697,8.054182,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",46989,73478,10/17/16,"22:42:35  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"Mississippi",9/30/2016,10/20/2016,"Ipsos","A-",171,"lv",.0279607,37.3,52.08,,,35.96265,53.87951,,,"","http://www.reuters.com/statesofthenation/",47206,73883,10/22/16,"22:42:35  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"New York",10/24/2016,10/30/2016,"SurveyMonkey","C-",1561,"lv",.0279494,57,33,4,,55.18102,33.8721,.758697,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",47826,74849,10/31/16,"22:42:35  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"Missouri",10/15/2016,10/19/2016,"Google Consumer Surveys","B",587,"lv",.0278594,37.53,34.42,7.64,,42.25172,43.06205,5.321579,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",47127,73760,10/21/16,"22:42:35  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"Georgia",10/25/2016,10/31/2016,"SurveyMonkey","C-",2665,"lv",.0277796,44,46,7,,42.25165,46.44638,3.871691,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",47893,74949,11/1/16,"22:42:35  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"Missouri",9/30/2016,10/13/2016,"Ipsos","A-",433,"lv",.0276393,36.11,48.21,,,34.12725,49.62859,,,"","http://reuters.com/statesofthenation/",46839,73285,10/15/16,"22:42:35  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"Utah",10/18/2016,10/26/2016,"SurveyMonkey","C-",1069,"lv",.0276069,29,32,7,29,26.90351,33.7842,3.013564,29.70805,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus",47600,74490,10/27/16,"22:42:35  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"Virginia",10/8/2016,10/16/2016,"SurveyMonkey","C-",1644,"lv",.0275709,49,38,8,,47.27522,40.77737,3.22164,,"","http://apps.washingtonpost.com/g/page/politics/surveymonkey-15-state-poll/2103/",47029,73544,10/18/16,"22:42:35  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"Oregon",10/24/2016,10/30/2016,"SurveyMonkey","C-",614,"lv",.0275539,51,36,7,,49.16164,36.97246,3.758697,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",47831,74854,10/31/16,"22:42:35  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",7/14/2016,7/16/2016,"Monmouth University","A+",688,"lv",.0274561,45,43,5,,46.31087,46.98877,1.904305,,"","http://monmouth.edu/MonmouthPoll_US_071816/",44616,68027,7/18/16,"22:42:35  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"Iowa",10/24/2016,10/30/2016,"SurveyMonkey","C-",905,"lv",.0274299,40,44,10,,38.16588,44.95048,6.758697,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",47809,74832,10/31/16,"22:42:35  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"Alaska",8/9/2016,9/1/2016,"SurveyMonkey","C-",989,"rv",.0274062,31,38,19,,32.79353,44.18434,11.72087,,"","https://www.washingtonpost.com/politics/a-new-50-state-poll-shows-exactly-why-clinton-holds-the-advantage-over-trump/2016/09/05/13458832-7152-11e6-9705-23e51a2f424d_story.html",45344,70550,9/6/16,"22:42:35  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"Florida",10/14/2016,10/20/2016,"Ipsos","A-",631,"lv",.0274026,48.01,44.38,,,46.64179,46.714,,,"","http://www.reuters.com/statesofthenation/",47192,73869,10/22/16,"22:42:35  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"Maine",9/15/2016,9/17/2016,"Maine People's Resource Center","C",835,"lv",.0272865,37,36.7,11.1,,40.22086,40.8205,6.676538,,"","http://mprc.me/research/0916_presidential.pdf",45898,71686,9/20/16,"22:42:35  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"Michigan",10/8/2016,10/16/2016,"SurveyMonkey","C-",1331,"lv",.027183,45,37,11,,43.26502,39.93769,6.221641,,"","http://apps.washingtonpost.com/g/page/politics/surveymonkey-15-state-poll/2103/",47021,73536,10/18/16,"22:42:35  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"North Carolina",10/8/2016,10/16/2016,"SurveyMonkey","C-",1191,"lv",.0271784,46,40,9,,44.28461,42.62986,4.22164,,"","http://apps.washingtonpost.com/g/page/politics/surveymonkey-15-state-poll/2103/",47025,73540,10/18/16,"22:42:35  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"North Dakota",10/17/2016,10/25/2016,"SurveyMonkey","C-",339,"lv",.0271064,31,49,14,,28.96353,51.35797,10.0652,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus",47507,74299,10/26/16,"22:42:35  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"Colorado",8/29/2016,8/31/2016,"Magellan Strategies","C",500,"lv",.0269643,41,36,13,,42.37512,40.17924,8.996716,,"","http://magellanstrategies.com/colorado-2016-presidential-voter-opinion-survey/",45427,70734,9/8/16,"22:42:35  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"Oregon",10/18/2016,10/26/2016,"SurveyMonkey","C-",660,"lv",.0269152,52,33,9,,49.98219,35.09608,5.178277,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus",47593,74483,10/27/16,"22:42:35  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"Mississippi",10/10/2016,10/14/2016,"Google Consumer Surveys","B",212,"lv",.0268718,22.04,53.32,6.06,,26.96938,61.79837,3.334182,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",46981,73470,10/17/16,"22:42:35  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",10/21/2016,10/27/2016,"USC Dornsife/LA Times","",3238,"lv",.0268635,44.13,45.84,,,44.77016,44.38428,,,"","http://latimes.com/politics/",47632,74549,10/28/16,"22:42:35  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",9/27/2016,9/27/2016,"Gravis Marketing","B-",3386,"rv",.0267147,47,43,6,,48.29578,45.66291,3.416518,,"","http://www.oann.com/pollnational/",46302,72385,9/30/16,"22:42:35  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"North Carolina",10/25/2016,10/31/2016,"SurveyMonkey","C-",1574,"lv",.0266639,47,44,7,,45.24014,44.50326,3.871691,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",47916,74972,11/1/16,"22:42:35  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"Arkansas",10/10/2016,10/14/2016,"Google Consumer Surveys","B",189,"lv",.0266434,34.43,38.13,9.55,,39.32887,47.08783,6.824183,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",46958,73447,10/17/16,"22:42:35  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"Ohio",10/24/2016,10/30/2016,"SurveyMonkey","C-",1585,"lv",.0266349,41,44,9,,39.18535,44.84969,5.758697,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",47829,74852,10/31/16,"22:42:35  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"Maryland",9/30/2016,10/13/2016,"Ipsos","A-",487,"lv",.0265643,53.72,31.56,,,52.13092,33.34281,,,"","http://reuters.com/statesofthenation/",46834,73280,10/15/16,"22:42:35  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"Arizona",9/20/2016,9/22/2016,"Data Orbital","",550,"lv",.0265142,38,40,9,,40.41432,43.44457,5.745501,,"","http://us12.campaign-archive2.com/?u=5a280d25318f2afe3f311adb6&id=ff56065af6",46160,72169,9/26/16,"22:42:35  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"Virginia",8/9/2016,8/16/2016,"Quinnipiac University","A-",808,"lv",.0264804,45,34,11,,46.94099,37.74979,6.609497,,"","http://www.qu.edu/news-and-events/quinnipiac-university-poll/2016-presidential-swing-state-polls/release-detail?ReleaseID=2373",44884,68822,8/17/16,"22:42:35  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"Arizona",10/18/2016,10/26/2016,"SurveyMonkey","C-",1752,"lv",.0264554,42,43,10,,40.0067,44.95998,6.178276,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus",47558,74448,10/27/16,"22:42:35  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",8/4/2016,8/7/2016,"Princeton Survey Research Associates International","B+",798,"rv",.0263529,45,39,,,45.16291,43.64303,,,"","https://www.psrai.com/pdf/psrai_pr081016.pdf",44831,68692,8/11/16,"22:42:35  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"Nebraska",9/30/2016,10/20/2016,"Ipsos","A-",207,"lv",.0263192,34.73,46.81,,,32.28604,48.1903,,,"","http://www.reuters.com/statesofthenation/",47209,73886,10/22/16,"22:42:35  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"Montana",9/30/2016,10/20/2016,"Ipsos","A-",109,"lv",.0262899,31.74,50.8,,,27.98321,51.03965,,,"","http://www.reuters.com/statesofthenation/",47208,73885,10/22/16,"22:42:35  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"Oregon",9/30/2016,10/20/2016,"Ipsos","A-",644,"lv",.026232,46.28,37.24,,,44.18818,39.1575,,,"","http://www.reuters.com/statesofthenation/",47218,73895,10/22/16,"22:42:35  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"Kentucky",9/30/2016,10/20/2016,"Ipsos","A-",458,"lv",.026053,41.04,51.6,,,39.20378,53.4072,,,"","http://www.reuters.com/statesofthenation/",47199,73876,10/22/16,"22:42:35  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",6/30/2016,7/17/2016,"Princeton Survey Research Associates International","B+",4827,"rv",.02598,43,41,,,44.03991,45.64649,,,"","https://www.psrai.com/pdf/psrai_pr081016.pdf",44833,68694,8/11/16,"22:42:35  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"Colorado",10/8/2016,10/16/2016,"SurveyMonkey","C-",956,"lv",.0258843,44,37,12,,42.25322,40.12314,7.221641,,"","http://apps.washingtonpost.com/g/page/politics/surveymonkey-15-state-poll/2103/",47017,73532,10/18/16,"22:42:35  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"Colorado",10/24/2016,10/30/2016,"SurveyMonkey","C-",1417,"lv",.025569,44,39,11,,42.16579,39.95099,7.758697,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",47799,74822,10/31/16,"22:42:35  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"Michigan",10/25/2016,10/31/2016,"SurveyMonkey","C-",1649,"lv",.0255444,43,42,8,,41.21654,42.61977,4.871691,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",47905,74961,11/1/16,"22:42:35  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"Texas",10/24/2016,10/30/2016,"SurveyMonkey","C-",1940,"lv",.02553,42,46,7,,40.19424,46.80367,3.758697,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",47837,74860,10/31/16,"22:42:35  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"Delaware",10/4/2016,10/9/2016,"Google Consumer Surveys","B",103,"lv",.0255248,40.37,28.34,5.11,,45.63565,37.36614,2.087894,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",46694,72998,10/10/16,"22:42:35  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"Vermont",7/11/2016,7/23/2016,"Castleton University","B+",637,"lv",.0254074,39,17,5,,43.55797,23.89639,2.524072,,"","http://digital.vpr.net/post/vpr-poll-issues-races-and-full-results#vpr-poll-jul2016-files-downloads",44700,68298,7/28/16,"22:42:35  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"New York",8/7/2016,8/10/2016,"Siena College","A",717,"rv",.0253884,50,25,9,,53.0969,32.93822,3.398401,,"","https://www.siena.edu/assets/files/news/SNY0816_Crosstabs_3987_081516.pdf",44852,68743,8/15/16,"22:42:35  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"Ohio",10/18/2016,10/26/2016,"SurveyMonkey","C-",2173,"lv",.025308,40,45,9,,38.01839,46.89512,5.178277,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus",47591,74481,10/27/16,"22:42:35  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"New Jersey",10/7/2016,10/20/2016,"Ipsos","A-",795,"lv",.0252278,52.66,31.71,,,51.28314,34.33382,,,"","http://www.reuters.com/statesofthenation/",47212,73889,10/22/16,"22:42:35  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"California",10/24/2016,10/30/2016,"SurveyMonkey","C-",2264,"lv",.0251555,55,30,7,,53.18049,30.87486,3.758697,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",47798,74821,10/31/16,"22:42:35  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"Delaware",10/17/2016,10/25/2016,"SurveyMonkey","C-",528,"lv",.0251201,52,34,9,,50.02162,36.01838,5.065196,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus",47481,74273,10/26/16,"22:42:35  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"Wisconsin",10/15/2016,10/19/2016,"Google Consumer Surveys","B",725,"lv",.0251191,38.22,28.86,8.15,,42.91303,37.73374,5.831578,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",47151,73784,10/21/16,"22:42:35  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"Kentucky",7/31/2016,8/1/2016,"Harper Polling","B-",500,"rv",.0250558,36,49,5,,38.58493,55.21455,.8325081,,"","https://twitter.com/ScottJenningsKY/status/761216389399007234",44767,68497,8/4/16,"22:42:35  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"Georgia",10/7/2016,10/20/2016,"Ipsos","A-",523,"lv",.025048,40.91,49.4,,,38.71711,50.64246,,,"","http://www.reuters.com/statesofthenation/",47193,73870,10/22/16,"22:42:35  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",10/3/2016,10/3/2016,"Gravis Marketing","B-",1690,"rv",.0250341,44,44,5,,44.69025,46.8248,2.77756,,"","https://www.scribd.com/document/326562582/National-Poll-October-4-2016-v3-1#from_embed",46520,72731,10/5/16,"22:42:35  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",10/16/2016,10/22/2016,"CVOTER International","C+",1347,"lv",.0250173,49.51,46.32,,,46.34067,44.62439,,,"","http://www.upi.com/Top_News/US/2016/10/24/UPICVoter-poll-Hillary-Clintons-lead-over-Donald-Trump-narrows-to-307-points/7031477307768/?spt=sec&or=tn",47245,73932,10/24/16,"22:42:35  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"Texas",10/8/2016,10/16/2016,"SurveyMonkey","C-",1332,"lv",.0248633,42,44,8,,40.27428,46.79222,3.22164,,"","http://apps.washingtonpost.com/g/page/politics/surveymonkey-15-state-poll/2103/",47028,73543,10/18/16,"22:42:35  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"Tennessee",9/30/2016,10/13/2016,"Ipsos","A-",541,"lv",.0248277,34.58,47.28,,,33.03009,49.13498,,,"","http://reuters.com/statesofthenation/",46855,73301,10/15/16,"22:42:35  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"New Mexico",10/10/2016,10/14/2016,"Google Consumer Surveys","B",214,"lv",.0247814,40.3,22.32,14.3,,45.18355,31.51844,11.57418,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",46988,73477,10/17/16,"22:42:35  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"Louisiana",10/10/2016,10/14/2016,"Google Consumer Surveys","B",280,"lv",.0246323,25.82,49.54,6.52,,30.73817,58.19457,3.794182,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",46974,73463,10/17/16,"22:42:35  4 Nov 2016"
